"MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
50,"RL",152,12134,"Pave","IR1","Bnk","Inside",2,"Gilbert","Norm","Norm","1Fam","1.5Fin",8,7,116,55,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"Wood",3,3,4,7,427,2,0,132,559,"GasA",4,"Y","SBrkr",1080,672,0,1752,0,0,2,0,1,3,8,"Typ",0,"Basment",88,"RFn",2,492,3,3,"Y",325,12,0,0,0,0,0,6,4,"WD","Normal",164000
30,"RL",50,9340,"Pave","Reg","Lvl","Inside",1,"Edwards","Norm","Norm","1Fam","1Story",4,6,69,0,"Hip","CompShg","MetalSd","MetalSd","None",0,2,3,"CBlock",2,3,2,4,344,2,0,328,672,"GasA",3,"Y","SBrkr",672,0,0,672,1,0,1,0,1,3,4,"Typ",0,"Attchd",41,"Unf",1,234,3,3,"N",0,113,0,0,0,0,0,8,3,"WD","Normal",113000
80,"RL",62.8980333333333,10246,"Pave","IR1","Lvl","CulDSac",1,"Sawyer","Norm","Norm","1Fam","SLvl",4,9,93,51,"Gable","CompShg","VinylSd","VinylSd","None",0,2,4,"CBlock",2,4,4,7,648,2,0,0,648,"GasA",5,"Y","SBrkr",960,0,0,960,1,1,0,0,1,3,3,"Typ",0,"Attchd",65,"Unf",1,364,3,3,"Y",88,0,0,0,0,0,0,5,0,"WD","Normal",145000
85,"RL",69,10205,"Pave","IR1","Lvl","Inside",1,"NAmes","Norm","Norm","1Fam","SFoyer",5,5,90,12,"Gable","CompShg","MetalSd","MetalSd","None",0,2,3,"CBlock",2,3,4,5,784,2,0,141,925,"GasA",3,"Y","SBrkr",999,0,0,999,1,0,1,0,1,3,6,"Typ",0,"Attchd",62,"Unf",1,300,3,3,"Y",150,72,0,0,0,0,0,5,0,"WD","Normal",134500
20,"RL",99,7094,"Pave","IR1","Lvl","Inside",1,"Sawyer","Norm","Norm","1Fam","1Story",5,5,94,16,"Gable","CompShg","VinylSd","VinylSd","None",0,2,3,"CBlock",2,3,2,4,180,3,374,340,894,"GasA",3,"Y","SBrkr",894,0,0,894,0,0,1,0,1,3,5,"Typ",0,"Detchd",66,"RFn",1,384,3,3,"Y",0,0,0,0,0,0,0,5,1,"WD","Normal",125000
90,"RM",68,8930,"Pave","Reg","Lvl","Inside",1,"Sawyer","RRAe","Norm","Duplex","1.5Fin",6,5,106,28,"Gable","CompShg","VinylSd","VinylSd","None",0,2,3,"Slab",2.39266666666667,3.01,2.542,3.032,0,2.414,0,0,0,"GasA",3,"Y","SBrkr",1318,584,0,1902,0,0,2,0,2,3,8,"Typ",0,"Attchd",78,"Unf",2,539,3,3,"Y",0,0,0,0,0,0,0,4,4,"WD","Normal",112000
20,"FV",72,8640,"Pave","Reg","Lvl","Inside",1,"Somerst","Norm","Norm","1Fam","1Story",8,5,137,59,"Gable","CompShg","CemntBd","CmentBd","Stone",72,3,3,"PConc",3,3,3,7,936,2,0,364,1300,"GasA",5,"Y","SBrkr",1314,0,0,1314,1,0,2,0,1,4,6,"Typ",0,"Attchd",109,"RFn",2,552,3,3,"Y",135,112,0,0,0,0,0,9,3,"New","Partial",229456
50,"RM",52,6240,"Pave","Reg","Lvl","Inside",1,"BrkSide","Norm","Norm","1Fam","1.5Fin",4,5,75,0,"Gable","CompShg","AsbShng","AsbShng","None",0,2,3,"Slab",2.0092,2.828,2.418,2.52,0,2.254,0,0,0,"GasA",4,"N","SBrkr",672,240,0,912,0,0,1,0,1,3,3,"Typ",0,"Detchd",47.308,"Unf",0,0,2.804,2.758,"N",0,0,0,0,0,0,0,7,0,"WD","Normal",80500
160,"RM",21,1680,"Pave","Reg","Lvl","Inside",1,"BrDale","Norm","Norm","Twnhs","2Story",6,5,99,21,"Gable","CompShg","CemntBd","CmentBd","BrkFace",236,2,3,"CBlock",2,3,2,2,0,2,0,672,672,"GasA",3,"Y","SBrkr",672,546,0,1218,0,0,1,1,1,3,7,"Typ",0,"Detchd",66.6416380952381,"Unf",0,0,2.815,2.814,"N",201,0,0,0,0,0,0,4,0,"WD","Abnorml",91500
20,"RL",66,7800,"Pave","IR1","Lvl","Inside",1,"NAmes","Norm","Norm","1Fam","1Story",5,5,92,14,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"CBlock",2,3,2,4,312,3,600,0,912,"GasA",3,"Y","SBrkr",912,0,0,912,0,0,1,0,1,3,5,"Typ",0,"Attchd",64,"Unf",1,288,3,3,"Y",0,0,0,0,0,0,0,11,0,"WD","Abnorml",115000
20,"RL",55,8250,"Pave","Reg","Lvl","Inside",1,"Sawyer","Feedr","Norm","1Fam","1Story",5,5,96,18,"Hip","CompShg","HdBoard","HdBoard","None",0,2,3,"CBlock",2,3,2,5,250,3,492,210,952,"GasA",5,"Y","SBrkr",1211,0,0,1211,0,0,1,0,1,3,5,"Typ",1,"Attchd",68,"Unf",1,322,3,3,"Y",0,63,0,0,0,0,0,8,2,"WD","Normal",134000
50,"RL",78,10496,"Pave","Reg","Lvl","Inside",1,"NAmes","Artery","Norm","1Fam","1.5Fin",6,6,77,0,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",320,2,3,"CBlock",2,3,3,4,196,2,0,844,1040,"GasA",5,"Y","SBrkr",1168,678,0,1846,0,0,2,0,1,3,7,"Typ",1,"Attchd",49,"Unf",1,315,3,3,"Y",0,0,0,0,0,0,0,1,1,"WD","Normal",143000
20,"RL",89,10680,"Pave","Reg","Lvl","Inside",1,"NAmes","Norm","Norm","1Fam","1Story",5,3,79,1,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",44,2,3,"CBlock",2,2,2,3,756,2,0,1380,2136,"GasA",3,"N","FuseA",2136,0,0,2136,0,0,2,0,1,3,7,"Mod",0,"Detchd",51,"Unf",2,528,3,3,"Y",0,30,0,0,0,0,0,10,0,"WD","Normal",137900
60,"RL",60,15384,"Pave","IR1","Lvl","Inside",1,"Gilbert","RRAn","Norm","1Fam","2Story",7,5,132,55,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",3,3,4,7,724,2,0,64,788,"GasA",5,"Y","SBrkr",788,702,0,1490,1,0,2,1,1,4,8,"Typ",1,"Attchd",104,"Fin",2,388,3,3,"Y",100,75,0,0,0,0,0,2,2,"WD","Normal",184000
80,"RL",65,10482,"Pave","Reg","Lvl","Inside",1,"NAmes","Norm","Norm","1Fam","SLvl",6,8,86,8,"Hip","CompShg","VinylSd","VinylSd","BrkFace",63,2,4,"CBlock",2,3,4,7,507,2,0,81,588,"GasA",5,"Y","SBrkr",1138,0,0,1138,0,1,1,0,1,3,6,"Typ",0,"Attchd",58,"RFn",1,264,3,3,"Y",224,0,0,0,0,0,0,6,1,"WD","Normal",145000
60,"RL",86,14598,"Pave","IR1","Lvl","CulDSac",1,"Somerst","Feedr","Norm","1Fam","2Story",6,5,135,57,"Gable","CompShg","VinylSd","VinylSd","Stone",74,3,3,"PConc",3,3,3,2,0,2,0,894,894,"GasA",5,"Y","SBrkr",894,1039,0,1933,0,0,2,1,1,4,9,"Typ",1,"BuiltIn",107,"Fin",3,668,3,3,"Y",100,18,0,0,0,0,0,1,2,"WD","Normal",214000
20,"RL",72,8872,"Pave","Reg","Lvl","Corner",1,"NAmes","Norm","Norm","1Fam","1Story",5,8,93,58,"Gable","CompShg","VinylSd","VinylSd","BrkFace",300,2,3,"CBlock",2,3,2,6,595,2,0,317,912,"GasA",5,"Y","SBrkr",912,0,0,912,1,0,1,0,1,4,5,"Typ",0,"Detchd",92,"Unf",2,576,3,3,"Y",0,240,0,0,0,0,0,12,2,"WD","Normal",147000
120,"RL",65,8769,"Pave","Reg","Lvl","Corner",1,"NridgHt","Norm","Norm","TwnhsE","1Story",9,5,136,58,"Hip","CompShg","MetalSd","MetalSd","BrkFace",766,4,3,"PConc",4,3,2,7,1540,2,0,162,1702,"GasA",5,"Y","SBrkr",1702,0,0,1702,1,0,1,1,1,5,7,"Typ",1,"Attchd",108,"Fin",3,1052,3,3,"Y",0,72,0,0,224,0,0,10,2,"New","Partial",367294
80,"RL",70,7910,"Pave","Reg","Lvl","Inside",1,"NAmes","Norm","Norm","1Fam","SLvl",5,5,88,10,"Hip","CompShg","BrkFace","HdBoard","None",0,2,3,"CBlock",2,3,2,6,666,2,0,409,1075,"GasA",4,"Y","SBrkr",1507,0,0,1507,0,0,2,0,1,3,7,"Maj1",0,"Basment",60,"Unf",1,404,3,3,"Y",0,0,0,0,0,0,0,8,2,"WD","Normal",127000
90,"RL",78.3633333333333,18890,"Pave","IR1","Lvl","Inside",1,"Sawyer","Feedr","RRAe","Duplex","1.5Fin",5,5,105,27,"Shed","CompShg","Plywood","Plywood","None",1,2,3,"CBlock",3,3,2,7,498,4,211,652,1361,"GasA",5,"Y","SBrkr",1361,1259,0,2620,0,0,2,2,2,3,12,"Typ",1,"BuiltIn",77,"RFn",2,600,3,3,"N",155,24,145,0,0,0,8300,8,1,"WD","Normal",190000
90,"RL",70,7728,"Pave","Reg","Lvl","Inside",1,"NAmes","Norm","Norm","Duplex","SLvl",5,6,90,12,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",120,2,3,"CBlock",2,3,4,6,803,2,0,303,1106,"GasA",3,"Y","SBrkr",1190,0,0,1190,1,0,1,0,1,3,6,"Typ",0,"Attchd",62,"Unf",2,540,3,3,"Y",0,18,0,0,0,0,0,5,0,"WD","Normal",132500
90,"RL",70,9842,"Pave","Reg","Lvl","FR2",1,"NAmes","Norm","Norm","Duplex","1Story",4,5,90,12,"Gable","CompShg","HdBoard","HdBoard","None",0,2,3,"Slab",2.06266666666667,2.961,2.65,3.02333333333333,0,2.366,0,0,0,"GasA",3,"Y","SBrkr",1224,0,0,1224,0,0,2,0,2,3,6,"Typ",0,"CarPort",62,"Unf",2,462,3,3,"Y",0,0,0,0,0,0,0,3,1,"WD","Normal",101800
20,"RL",82.6118333333333,12160,"Pave","IR1","Lvl","Inside",1,"NAmes","Norm","Norm","1Fam","1Story",5,5,87,9,"Hip","CompShg","Plywood","Plywood","BrkFace",180,2,3,"CBlock",2,3,2,4,1000,2,0,188,1188,"GasA",2,"Y","SBrkr",1188,0,0,1188,1,0,1,0,1,3,6,"Typ",0,"Attchd",59,"RFn",2,531,3,3,"Y",0,0,0,0,0,0,0,5,4,"COD","Abnorml",142000
70,"RH",55,8525,"Pave","Reg","Bnk","Inside",1,"SWISU","Norm","Norm","1Fam","2Story",5,6,39,0,"Gable","CompShg","MetalSd","MetalSd","None",0,2,3,"PConc",2,3,4,2,0,2,0,940,940,"GasA",3,"N","FuseA",1024,940,0,1964,0,0,1,1,1,3,7,"Typ",0,"Detchd",40.5396,"Unf",0,0,2.678,2.678,"N",0,192,0,0,0,0,0,11,2,"WD","Abnorml",130000
70,"RL",96,13132,"Pave","Reg","Lvl","Inside",1,"Crawfor","Norm","Norm","1Fam","2Story",5,5,42,0,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"BrkTil",3,3,3,2,0,2,0,747,747,"GasA",4,"Y","FuseF",892,892,0,1784,0,0,1,1,1,3,9,"Typ",0,"Detchd",14,"Unf",1,180,2,2,"N",203,40,0,0,0,0,0,7,0,"WD","Normal",138887
160,"RL",36,2628,"Pave","Reg","Lvl","Inside",1,"NridgHt","Norm","Norm","Twnhs","2Story",7,5,131,53,"Gable","CompShg","VinylSd","Wd Shng","Stone",106,3,3,"PConc",3,3,2,2,0,2,0,764,764,"GasA",5,"Y","SBrkr",764,862,0,1626,0,0,2,1,1,4,6,"Typ",0,"BuiltIn",103,"RFn",2,474,3,3,"Y",0,27,0,0,0,0,0,6,4,"WD","Normal",175500
60,"RL",41,12393,"Pave","IR2","Lvl","FR2",1,"CollgCr","Norm","Norm","1Fam","2Story",7,5,132,55,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",3,3,2,2,0,2,0,847,847,"GasA",5,"Y","SBrkr",847,1101,0,1948,0,0,2,1,1,4,8,"Typ",1,"BuiltIn",104,"Fin",2,434,3,3,"Y",100,48,0,0,0,0,0,9,0,"WD","Normal",195000
20,"RL",63,13072,"Pave","Reg","Lvl","Inside",1,"SawyerW","RRAe","Norm","1Fam","1Story",6,5,133,55,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",3,3,2,2,0,2,0,1141,1141,"GasA",5,"Y","SBrkr",1141,0,0,1141,0,0,1,1,1,3,6,"Typ",0,"Detchd",105,"Unf",2,484,3,3,"Y",0,0,0,0,0,0,0,3,0,"WD","Abnorml",142500
20,"RL",64,9037,"Pave","IR1","HLS","Inside",1,"Timber","Norm","Norm","1Fam","1Story",8,5,134,56,"Hip","CompShg","VinylSd","VinylSd","BrkFace",32,3,3,"PConc",3,3,4,7,428,2,0,1048,1476,"GasA",5,"Y","SBrkr",1484,0,0,1484,0,0,2,0,1,5,6,"Typ",1,"Attchd",106,"RFn",2,472,3,3,"Y",120,33,0,0,0,0,0,12,1,"WD","Normal",265900
60,"RL",65,8158,"Pave","Reg","Lvl","Inside",1,"CollgCr","Norm","Norm","1Fam","2Story",7,5,131,53,"Gable","CompShg","VinylSd","VinylSd","BrkFace",252,3,3,"PConc",3,3,2,7,550,2,0,334,884,"GasA",5,"Y","SBrkr",884,884,0,1768,1,0,2,1,1,4,8,"Typ",0,"Attchd",103,"RFn",2,543,3,3,"Y",0,63,0,0,0,0,0,7,2,"WD","Normal",224900
20,"RL",83,9849,"Pave","Reg","Lvl","Inside",1,"Somerst","Norm","Norm","1Fam","1Story",7,6,135,57,"Hip","CompShg","VinylSd","VinylSd","Stone",0,3,3,"PConc",3,3,4,2,0,2,0,1689,1689,"GasA",5,"Y","SBrkr",1689,0,0,1689,0,0,2,0,1,4,7,"Typ",0,"Attchd",107,"RFn",3,954,3,3,"Y",0,56,0,0,0,0,0,6,1,"New","Partial",248328
85,"RL",85,10625,"Pave","Reg","Lvl","Inside",1,"NWAmes","Norm","Norm","1Fam","SFoyer",7,6,102,24,"Gable","CompShg","Plywood","Plywood","BrkFace",81,2,3,"CBlock",3,3,5,7,885,3,168,0,1053,"GasA",3,"Y","SBrkr",1173,0,0,1173,1,0,2,0,1,4,6,"Typ",2,"Attchd",74,"RFn",2,528,3,3,"Y",0,120,0,0,0,0,0,1,4,"WD","Family",170000
20,"RL",107,13891,"Pave","Reg","Lvl","Inside",1,"NridgHt","Norm","Norm","1Fam","1Story",10,5,134,56,"Gable","CompShg","VinylSd","VinylSd","Stone",435.5814,4,3,"PConc",4,4,5,7,1386,2,0,690,2076,"GasA",5,"Y","SBrkr",2076,0,0,2076,1,0,2,1,1,5,7,"Typ",1,"Attchd",106,"Fin",3,850,3,3,"Y",216,229,0,0,0,0,0,9,0,"New","Partial",465000
70,"RL",74.6356666666667,11435,"Pave","IR1","HLS","Corner",2,"Crawfor","Norm","Norm","1Fam","2Story",8,7,57,0,"Gable","CompShg","BrkFace","Stucco","None",0,2,3,"PConc",3,3,2,2,0,2,0,792,792,"GasA",2,"Y","SBrkr",792,725,0,1517,0,0,1,0,1,4,7,"Typ",2,"Detchd",31,"Unf",2,400,3,3,"Y",0,0,0,0,0,0,0,6,0,"WD","Normal",230000
80,"RL",78,12090,"Pave","Reg","Lvl","Inside",1,"NWAmes","Norm","Norm","1Fam","SLvl",6,7,112,53,"Hip","CompShg","VinylSd","VinylSd","BrkFace",74,2,3,"CBlock",3,3,2,2,0,2,0,585,585,"GasA",5,"Y","SBrkr",1140,728,0,1868,0,0,3,1,1,3,7,"Typ",1,"BuiltIn",84,"Fin",2,477,3,3,"Y",268,112,0,0,147,0,0,1,1,"WD","Abnorml",178000
60,"FV",65,8125,"Pave","Reg","Lvl","Inside",1,"Somerst","Norm","Norm","1Fam","2Story",7,5,133,56,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",3,3,2,2,0,2,0,756,756,"GasA",5,"Y","SBrkr",756,797,0,1553,0,0,2,1,1,4,6,"Typ",0,"Attchd",105,"RFn",2,615,3,3,"Y",0,45,0,0,0,0,0,3,0,"New","Partial",186500
80,"RL",80.8684285714286,12328,"Pave","IR1","Lvl","Inside",1,"Mitchel","Norm","Norm","1Fam","SLvl",6,5,104,26,"Gable","CompShg","HdBoard","HdBoard","BrkFace",335,2,3,"CBlock",2,3,4,7,539,2,0,473,1012,"GasA",3,"Y","SBrkr",1034,0,0,1034,1,0,1,0,1,3,6,"Typ",0,"Attchd",76,"Unf",3,888,3,3,"Y",0,0,0,0,0,0,0,5,4,"WD","Normal",169900
75,"RM",60,9600,"Pave","Reg","Lvl","Inside",1,"OldTown","Norm","Norm","1Fam","2.5Unf",6,5,45,0,"Gable","CompShg","AsbShng","AsbShng","None",0,2,3,"BrkTil",3,3,2,4,319,2,0,416,735,"OthW",2,"N","SBrkr",1134,924,0,2058,0,0,1,1,1,3,8,"Typ",1,"Detchd",50,"Unf",2,396,2,2,"P",0,0,259,0,0,0,0,4,2,"WD","Normal",129500
20,"RL",60,7200,"Pave","Reg","Lvl","Inside",1,"NAmes","Norm","Norm","1Fam","1Story",5,7,78,0,"Gable","CompShg","MetalSd","MetalSd","None",0,2,3,"CBlock",2,3,2,5,534,4,96,246,876,"GasA",3,"Y","SBrkr",988,0,0,988,0,0,1,0,1,3,6,"Typ",0,"Attchd",50,"Unf",1,276,3,3,"Y",0,80,0,0,0,0,0,5,1,"WD","Normal",119000
20,"RL",93,11160,"Pave","Reg","Lvl","Corner",1,"NAmes","Norm","Norm","1Fam","1Story",7,5,96,18,"Hip","CompShg","BrkFace","BrkFace","None",0,3,3,"CBlock",2,3,2,6,1065,2,0,1045,2110,"GasA",5,"Y","SBrkr",2110,0,0,2110,1,0,2,1,1,5,8,"Typ",2,"Attchd",68,"Fin",2,522,3,3,"Y",0,0,0,0,0,0,0,4,4,"WD","Normal",244000
120,"RL",50.0259957219251,3136,"Pave","IR1","Lvl","Corner",1,"NridgHt","Norm","Norm","TwnhsE","1Story",7,5,131,53,"Gable","CompShg","VinylSd","Wd Shng","Stone",163,3,3,"PConc",3,3,2,2,0,2,0,1405,1405,"GasA",5,"Y","SBrkr",1405,0,0,1405,0,0,2,0,1,4,6,"Typ",1,"Attchd",103,"RFn",2,478,3,3,"Y",148,36,0,0,0,0,0,3,0,"WD","Normal",171750
20,"RL",62,9858,"Pave","Reg","Lvl","Inside",1,"Mitchel","Norm","Norm","1Fam","1Story",5,6,96,18,"Gable","CompShg","HdBoard","HdBoard","None",0,2,3,"CBlock",2,3,2,5,510,2,0,354,864,"GasA",3,"Y","SBrkr",874,0,0,874,1,0,1,0,1,3,5,"Typ",0,"Attchd",68,"RFn",1,288,3,3,"Y",33,0,0,0,0,0,600,11,3,"WD","Normal",130000
60,"RL",82.675,17542,"Pave","IR1","Lvl","Inside",1,"Veenker","Norm","Norm","1Fam","2Story",7,7,102,53,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"CBlock",2,3,5,3,125,6,1031,36,1192,"GasA",3,"Y","SBrkr",1516,651,0,2167,1,0,2,1,1,4,9,"Typ",2,"Attchd",74,"RFn",2,518,3,3,"Y",220,47,0,0,0,0,0,7,1,"WD","Normal",294000
60,"RL",60,6931,"Pave","Reg","Lvl","Inside",1,"Edwards","Norm","Norm","1Fam","2Story",7,5,131,54,"Gable","CompShg","VinylSd","VinylSd","Stone",92,3,3,"PConc",3,3,2,2,0,2,0,746,746,"GasA",5,"Y","SBrkr",760,896,0,1656,0,0,2,1,1,4,7,"Typ",1,"BuiltIn",103,"Fin",2,397,3,3,"Y",178,128,0,0,0,0,0,7,2,"WD","Normal",165400
50,"RM",52,6240,"Pave","Reg","Lvl","Inside",1,"BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,59,0,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"BrkTil",2,2,2,3,425,2,0,459,884,"GasA",3,"Y","FuseA",959,408,0,1367,0,0,1,0,1,3,6,"Typ",1,"Detchd",78,"Unf",1,560,3,3,"Y",0,0,0,0,120,0,0,11,1,"WD","Normal",127500
20,"RL",91,14303,"Pave","IR1","Lvl","Corner",1,"NoRidge","Norm","Norm","1Fam","1Story",8,5,122,44,"Hip","CompShg","HdBoard","HdBoard","BrkFace",554,3,3,"PConc",3,3,5,7,1314,2,0,672,1986,"GasA",5,"Y","SBrkr",1987,0,0,1987,1,0,2,0,1,4,7,"Typ",1,"Attchd",94,"Fin",2,691,3,3,"Y",262,36,0,0,0,0,0,8,2,"WD","Normal",301500
30,"RL",56,4060,"Pave","Reg","Lvl","Corner",1,"Edwards","Feedr","Norm","1Fam","1Story",5,8,50,0,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"PConc",1,3,2,2,0,2,0,864,864,"GasA",5,"Y","SBrkr",864,0,0,864,0,0,1,0,1,3,4,"Typ",0,"Detchd",45.944,"Unf",0,0,2.694,2.792,"Y",0,96,0,0,0,0,0,7,3,"WD","Normal",99900
80,"RL",59,9587,"Pave","IR1","Lvl","Inside",1,"Gilbert","Norm","Norm","1Fam","SLvl",7,5,133,55,"Gable","CompShg","VinylSd","VinylSd","Stone",182,3,3,"PConc",3,3,5,7,655,2,0,201,856,"GasA",5,"Y","SBrkr",1166,0,0,1166,1,0,2,0,1,4,5,"Typ",0,"Attchd",105,"Fin",2,400,3,3,"Y",212,0,0,0,0,0,0,7,2,"WD","Normal",190000
20,"RL",65,9750,"Pave","Reg","Lvl","FR2",1,"NAmes","Norm","Norm","1Fam","1Story",6,8,97,19,"Gable","CompShg","HdBoard","HdBoard","None",0,2,3,"CBlock",3,3,2,6,602,3,438,14,1054,"GasA",4,"Y","SBrkr",1054,0,0,1054,1,0,1,1,1,3,6,"Typ",0,"Attchd",69,"Unf",2,460,3,3,"Y",180,0,0,0,80,0,0,7,2,"WD","Normal",151000
60,"RL",87.0712857142857,24682,"Pave","IR3","Lvl","CulDSac",1,"Gilbert","RRAn","Norm","1Fam","2Story",6,5,127,49,"Gable","CompShg","VinylSd","VinylSd","None",0,2,3,"PConc",3,3,2,2,0,2,0,841,841,"GasA",5,"Y","SBrkr",892,783,0,1675,0,0,2,1,1,3,7,"Typ",1,"BuiltIn",99,"Fin",2,502,3,3,"Y",0,103,0,0,0,0,0,6,3,"WD","Normal",181000
20,"RL",80,9600,"Pave","Reg","Lvl","Inside",1,"NAmes","Norm","Norm","1Fam","1Story",5,6,84,6,"Hip","CompShg","MetalSd","MetalSd","None",0,2,3,"CBlock",2,3,2,4,504,2,0,546,1050,"GasA",4,"Y","SBrkr",1050,0,0,1050,0,0,1,0,1,3,5,"Typ",0,"Attchd",56,"Unf",1,338,3,3,"Y",0,0,0,0,0,0,0,6,3,"WD","Normal",128900
50,"RL",78.7373333333333,11250,"Pave","Reg","Lvl","Inside",1,"ClearCr","Norm","Norm","1Fam","1.5Fin",4,5,85,39,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"CBlock",2,3,4,2,0,2,0,1104,1104,"GasA",5,"Y","FuseA",1104,684,0,1788,1,0,1,0,1,3,8,"Min2",2,"Attchd",57,"Unf",1,304,3,3,"Y",120,0,0,0,0,0,0,11,3,"WD","Normal",161500
70,"RL",60,13515,"Pave","Reg","Lvl","Inside",1,"BrkSide","Norm","Norm","1Fam","2Story",6,6,47,0,"Gambrel","CompShg","Wd Sdng","Wd Sdng","None",0,2,3,"PConc",2,3,2,2,0,2,0,764,764,"GasA",5,"Y","FuseA",1060,764,0,1824,0,0,1,0,1,3,8,"Typ",1,"Detchd",40,"Unf",2,520,3,3,"N",0,0,126,0,0,0,0,7,1,"WD","Normal",180500
120,"RH",34,4060,"Pave","Reg","Lvl","Inside",1,"NAmes","Norm","Norm","TwnhsE","1Story",6,5,126,49,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"PConc",3,3,2,7,266,2,0,1139,1405,"GasA",5,"Y","SBrkr",1337,0,0,1337,1,0,2,0,1,4,5,"Typ",0,"Attchd",98,"Fin",2,511,3,3,"Y",144,68,0,0,0,0,0,8,2,"COD","Abnorml",181000
160,"FV",35,3735,"Pave","Reg","Lvl","FR3",1,"Somerst","Norm","Norm","TwnhsE","2Story",7,5,127,49,"Hip","CompShg","MetalSd","MetalSd","BrkFace",218,3,3,"PConc",3,3,2,7,450,2,0,241,691,"GasA",5,"Y","SBrkr",713,739,0,1452,1,0,2,1,1,4,6,"Typ",0,"Detchd",99,"Unf",2,506,3,3,"Y",0,34,0,0,0,0,0,3,0,"WD","Normal",183900
190,"RM",60,10120,"Pave","IR1","Bnk","Inside",1,"OldTown","Feedr","Norm","2fmCon","2.5Unf",7,4,38,0,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,1,3,"CBlock",2,3,2,2,0,2,0,925,925,"GasA",3,"N","FuseF",964,925,0,1889,0,0,1,1,2,3,9,"Typ",1,"Detchd",60,"Unf",1,308,3,3,"N",0,0,264,0,0,0,0,1,1,"WD","Normal",122000
20,"RL",89,13214,"Pave","IR1","HLS","Inside",1,"Timber","Norm","Norm","1Fam","1Story",9,5,136,59,"Hip","CompShg","Stucco","CmentBd","None",0,4,3,"PConc",4,3,5,2,0,2,0,2002,2002,"GasA",5,"Y","SBrkr",2018,0,0,2018,0,0,2,0,1,5,10,"Typ",1,"Attchd",109,"Fin",3,746,3,3,"Y",144,76,0,0,0,0,0,5,4,"WD","Normal",378500
50,"RL",88.183,14100,"Pave","IR1","Lvl","Inside",2,"Crawfor","Norm","Norm","1Fam","1.5Fin",8,9,63,47,"Gable","CompShg","Stucco","Stucco","BrkFace",632,2,4,"CBlock",2,3,3,4,192,2,0,536,728,"GasA",5,"Y","SBrkr",1968,1479,0,3447,0,0,3,1,1,4,11,"Typ",2,"BuiltIn",82,"Unf",3,1014,3,3,"Y",314,12,0,0,0,0,0,5,2,"WD","Normal",381000
50,"RL",78,11344,"Pave","Reg","Lvl","Inside",1,"NAmes","Feedr","Norm","1Fam","1.5Fin",5,5,86,8,"Gable","CompShg","MetalSd","MetalSd","BrkFace",180,2,3,"CBlock",2,3,2,5,460,2,0,414,874,"GasW",3,"Y","FuseA",874,650,0,1524,0,0,1,1,1,3,7,"Typ",0,"Attchd",58,"Unf",1,315,3,3,"Y",0,0,0,0,0,0,0,7,1,"WD","Normal",144000
40,"RL",80.976,23595,"Pave","Reg","Low","Inside",3,"ClearCr","Norm","Norm","1Fam","1Story",7,6,107,29,"Shed","WdShake","Plywood","Plywood","None",0,3,3,"PConc",3,3,5,7,1258,2,0,74,1332,"GasA",3,"Y","SBrkr",1332,192,0,1524,2,0,0,1,1,4,4,"Typ",1,"Attchd",79,"Fin",2,586,3,3,"Y",268,0,0,0,0,0,0,4,4,"WD","Normal",260000
